#x [fm] 	 y [fm] 	 ux 	 uy 	 gamma 
1.97328	-6.3145	0	0	0
2.36794	-6.3145	-0.00132154	8.26666e-11	0.00132154
2.76259	-6.3145	0	-0.000332963	0.000332963
3.15725	-6.3145	0.00132653	8.26666e-11	0.00132653
3.55191	-6.3145	-24.2051	2.19933e-06	24.2051
3.94656	-6.3145	0	-9.60313e-05	9.60313e-05
4.34122	-6.3145	24.2099	2.19933e-06	24.2099
4.73588	-6.3145	-11.2285	-3.46514e-05	11.2285
5.13053	-6.3145	0	0.000621273	0.000621273
5.52519	-6.3145	11.2172	-3.46514e-05	11.2172
5.91985	-6.3145	0	0	0
6.3145	-6.3145	-0.0937706	0.000227771	0.0937708
6.70916	-6.3145	1.80373e-12	-0.000392626	0.000392626
7.10381	-6.3145	0.0974019	7.03404e-07	0.0974019
7.49847	-6.3145	-234.669	2.37064e-07	234.669
7.89313	-6.3145	0	-0.000124703	0.000124703
8.28778	-6.3145	259.076	2.37064e-07	259.076
8.68244	-6.3145	-48802.2	-9.7522e-09	48802.2
9.0771	-6.3145	0	-4.80881e-05	4.80881e-05
9.47175	-6.3145	48805.3	-9.7522e-09	48805.3
9.86641	-6.3145	-6372.35	2.05625e-08	6372.35
10.2611	-6.3145	0	0.000158611	0.000158611
10.6557	-6.3145	6347.95	2.05625e-08	6347.95
11.0504	-6.3145	-0.698461	-2.19655e-05	0.698461
11.445	-6.3145	-0.0208299	0.00113273	0.0208607
11.8397	-6.3145	1.10055e-06	-0.000870473	0.000870474
12.2343	-6.3145	46.1515	1.5076e-05	46.1515
12.629	-6.3145	-30129.6	-1.81002e-08	30129.6
13.0237	-6.3145	0	-5.09928e-05	5.09928e-05
13.4183	-6.3145	60197.5	-3.92612e-08	60197.5
-13.4183	-5.91985	0	0	0
-13.0237	-5.91985	0	0	0
-12.629	-5.91985	0	0	0
-12.2343	-5.91985	0	0	0
-11.8397	-5.91985	0	0	0
-11.445	-5.91985	0	0	0
-11.0504	-5.91985	0	0	0
-10.6557	-5.91985	0	0	0
-10.2611	-5.91985	0	0	0
-9.86641	-5.91985	0	0	0
-9.47175	-5.91985	0	0	0
-9.0771	-5.91985	0	0	0
-8.68244	-5.91985	0	0	0
-8.28778	-5.91985	0	0	0
-7.89313	-5.91985	0	0	0
-7.49847	-5.91985	0	0	0
-7.10381	-5.91985	0	0	0
-6.70916	-5.91985	0	0	0
-6.3145	-5.91985	0	0	0
-5.91985	-5.91985	0	0	0
-5.52519	-5.91985	0	0	0
-5.13053	-5.91985	0	0	0
-4.73588	-5.91985	0	0	0
-4.34122	-5.91985	0	0	0
-3.94656	-5.91985	0	0	0
-3.55191	-5.91985	0	0	0
-3.15725	-5.91985	0	0	0
-2.76259	-5.91985	0	0	0
-2.36794	-5.91985	0	0	0
-1.97328	-5.91985	0	0	0
-1.57863	-5.91985	0	0	0
-1.18397	-5.91985	0	0	0
-0.789313	-5.91985	0	0	0
-0.394656	-5.91985	0	0	0
0	-5.91985	0	0	0
0.394656	-5.91985	0	0	0
0.789313	-5.91985	0	0	0
1.18397	-5.91985	0	0	0
1.57863	-5.91985	0	0	0
1.97328	-5.91985	0	0	0
2.36794	-5.91985	-0.00491278	1.31506e-09	0.00491278
2.76259	-5.91985	0	-0.000289498	0.000289498
3.15725	-5.91985	0.00493475	1.31506e-09	0.00493475
3.55191	-5.91985	-28.4321	3.53229e-07	28.4321
3.94656	-5.91985	0	-1.84728e-05	1.84728e-05
4.34122	-5.91985	28.4331	3.53229e-07	28.4331
4.73588	-5.91985	-3.31945	-0.000153807	3.31945
5.13053	-5.91985	0	0.000718961	0.000718961
5.52519	-5.91985	3.30838	-0.000153807	3.30838
5.91985	-5.91985	0	0	0
6.3145	-5.91985	-0.380144	8.43221e-06	0.380144
6.70916	-5.91985	0	-0.000356169	0.000356169
7.10381	-5.91985	0.401701	8.43221e-06	0.401701
7.49847	-5.91985	-343.912	3.82131e-07	343.912
7.89313	-5.91985	0	-0.000308709	0.000308709
8.28778	-5.91985	369.902	3.82131e-07	369.902
8.68244	-5.91985	-51968.2	1.01353e-09	51968.2
9.0771	-5.91985	0	5.44273e-06	5.44273e-06
9.47175	-5.91985	51969.4	1.01353e-09	51969.4
9.86641	-5.91985	-2821.48	-3.00853e-09	2821.48
10.2611	-5.91985	-1.49398e-13	0.000261789	0.000261789
10.6557	-5.91985	2795.49	-9.11574e-06	2795.49
11.0504	-5.91985	-0.0407893	-1.9324e-07	0.0407893
11.445	-5.91985	-0.989277	0.00212059	0.989279
11.8397	-5.91985	1.95253e-08	-0.000702157	0.000702157
12.2343	-5.91985	160.484	2.35174e-06	160.484
12.629	-5.91985	-39564.4	-1.53709e-08	39564.4
13.0237	-5.91985	0	-5.71057e-05	5.71057e-05
13.4183	-5.91985	79048.1	-3.25242e-08	79048.1
-13.4183	-5.52519	0	0	0
-13.0237	-5.52519	0	0	0
-12.629	-5.52519	0	0	0
-12.2343	-5.52519	0	0	0
-11.8397	-5.52519	0	0	0
-11.445	-5.52519	0	0	0
-11.0504	-5.52519	0	0	0
-10.6557	-5.52519	0	0	0
-10.2611	-5.52519	0	0	0
-9.86641	-5.52519	0	0	0
-9.47175	-5.52519	0	0	0
-9.0771	-5.52519	0	0	0
-8.68244	-5.52519	0	0	0
-8.28778	-5.52519	0	0	0
-7.89313	-5.52519	0	0	0
-7.49847	-5.52519	0	0	0
-7.10381	-5.52519	0	0	0
-6.70916	-5.52519	0	0	0
-6.3145	-5.52519	0	0	0
-5.91985	-5.52519	0	0	0
-5.52519	-5.52519	0	0	0
-5.13053	-5.52519	0	0	0
-4.73588	-5.52519	0	0	0
-4.34122	-5.52519	0	0	0
-3.94656	-5.52519	0	0	0
-3.55191	-5.52519	0	0	0
-3.15725	-5.52519	0	0	0
-2.76259	-5.52519	0	0	0
-2.36794	-5.52519	0	0	0
-1.97328	-5.52519	0	0	0
-1.57863	-5.52519	0	0	0
-1.18397	-5.52519	0	0	0
-0.789313	-5.52519	0	0	0
-0.394656	-5.52519	0	0	0
0	-5.52519	0	0	0
0.394656	-5.52519	0	0	0
0.789313	-5.52519	0	0	0
1.18397	-5.52519	0	0	0
1.57863	-5.52519	0	0	0
1.97328	-5.52519	0	0	0
2.36794	-5.52519	-0.0156289	1.2668e-08	0.0156289
2.76259	-5.52519	0	-0.000259545	0.000259545
3.15725	-5.52519	0.0156946	1.2668e-08	0.0156946
3.55191	-5.52519	-26.8069	-1.27086e-06	26.8069
3.94656	-5.52519	0	6.22304e-05	6.22304e-05
4.34122	-5.52519	26.8071	-1.27086e-06	26.8071
4.73588	-5.52519	-0.683078	-4.98766e-05	0.683078
5.13053	-5.52519	0	0.000770628	0.000770628
5.52519	-5.52519	0.680247	-4.98766e-05	0.680247
5.91985	-5.52519	0	0	0
6.3145	-5.52519	-1.17368	4.32481e-05	1.17368
6.70916	-5.52519	0	-0.000301898	0.000301898
7.10381	-5.52519	1.31913	4.32481e-05	1.31913
7.49847	-5.52519	-771.27	1.89967e-07	771.27
7.89313	-5.52519	0	-0.000405339	0.000405339
8.28778	-5.52519	794.954	1.89967e-07	794.954
8.68244	-5.52519	-47357.5	1.03696e-08	47357.5
9.0771	-5.52519	0	4.92029e-05	4.92029e-05
9.47175	-5.52519	47357.6	1.03696e-08	47357.6
9.86641	-5.52519	-1012.49	-1.50682e-07	1012.49
10.2611	-5.52519	-2.20458e-11	0.000438632	0.000438632
10.6557	-5.52519	838.508	-0.000775566	838.508
11.0504	-5.52519	-0.00190386	-4.85724e-10	0.00190386
11.445	-5.52519	-31.03	0.00101021	31.03
11.8397	-5.52519	2.94837e-10	-0.000515218	0.000515218
12.2343	-5.52519	545.049	3.99174e-07	545.049
12.629	-5.52519	-48730.5	-1.24529e-08	48730.5
13.0237	-5.52519	0	-6.55805e-05	6.55805e-05
13.4183	-5.52519	97361.4	-2.59847e-08	97361.4
-13.4183	-5.13053	0	0	0
-13.0237	-5.13053	0	0	0
-12.629	-5.13053	0	0	0
-12.2343	-5.13053	0	0	0
-11.8397	-5.13053	0	0	0
-11.445	-5.13053	0	0	0
-11.0504	-5.13053	0	0	0
-10.6557	-5.13053	0	0	0
-10.2611	-5.13053	0	0	0
-9.86641	-5.13053	0	0	0
-9.47175	-5.13053	0	0	0
-9.0771	-5.13053	0	0	0
-8.68244	-5.13053	0	0	0
-8.28778	-5.13053	0	0	0
-7.89313	-5.13053	0	0	0
-7.49847	-5.13053	0	0	0
-7.10381	-5.13053	0	0	0
-6.70916	-5.13053	0	0	0
-6.3145	-5.13053	0	0	0
-5.91985	-5.13053	0	0	0
-5.52519	-5.13053	0	0	0
-5.13053	-5.13053	0	0	0
-4.73588	-5.13053	0	0	0
-4.34122	-5.13053	0	0	0
-3.94656	-5.13053	0	0	0
-3.55191	-5.13053	0	0	0
-3.15725	-5.13053	0	0	0
-2.76259	-5.13053	0	0	0
-2.36794	-5.13053	0	0	0
-1.97328	-5.13053	0	0	0
-1.57863	-5.13053	0	0	0
-1.18397	-5.13053	0	0	0
-0.789313	-5.13053	0	0	0
-0.394656	-5.13053	0	0	0
0	-5.13053	0	0	0
0.394656	-5.13053	0	0	0
0.789313	-5.13053	0	0	0
1.18397	-5.13053	0	0	0
1.57863	-5.13053	0	0	0
1.97328	-5.13053	0	0	0
2.36794	-5.13053	-0.0451518	9.5161e-08	0.0451518
2.76259	-5.13053	0	-0.000229719	0.000229719
3.15725	-5.13053	0.0452918	9.5161e-08	0.0452918
3.55191	-5.13053	-20.1706	-4.11279e-06	20.1706
3.94656	-5.13053	0	0.000146075	0.000146075
4.34122	-5.13053	20.1706	-4.11279e-06	20.1706
4.73588	-5.13053	-0.088898	-1.24075e-06	0.088898
5.13053	-5.13053	0	0.000775332	0.000775332
5.52519	-5.13053	0.0886232	-1.24075e-06	0.0886232
5.91985	-5.13053	0	0	0
6.3145	-5.13053	-2.58471	5.58304e-05	2.58471
6.70916	-5.13053	0	-0.000237398	0.000237398
7.10381	-5.13053	3.32134	5.58304e-05	3.32134
7.49847	-5.13053	-2046.32	2.54811e-08	2046.32
7.89313	-5.13053	0	-0.000301781	0.000301781
8.28778	-5.13053	2065.32	2.54811e-08	2065.32
8.68244	-5.13053	-37986.7	1.67075e-08	37986.7
9.0771	-5.13053	0	6.32195e-05	6.32195e-05
9.47175	-5.13053	37985.8	1.67075e-08	37985.8
9.86641	-5.13053	-296.578	-1.05188e-06	296.578
10.2611	-5.13053	-6.37814e-10	0.000661672	0.000661672
10.6557	-5.13053	16.0272	-0.00109346	16.0272
11.0504	-5.13053	0.00230313	4.20402e-10	0.00230313
11.445	-5.13053	-1558.26	0.000841818	1558.26
11.8397	-5.13053	1.72613e-11	-0.000334115	0.000334115
12.2343	-5.13053	1586.59	5.45627e-08	1586.59
12.629	-5.13053	-56646.8	-8.56698e-09	56646.8
13.0237	-5.13053	0	-6.03347e-05	6.03347e-05
13.4183	-5.13053	113177	-1.77353e-08	113177
-13.4183	-4.73588	0	0	0
-13.0237	-4.73588	0	0	0
-12.629	-4.73588	0	0	0
-12.2343	-4.73588	0	0	0
-11.8397	-4.73588	0	0	0
-11.445	-4.73588	0	0	0
-11.0504	-4.73588	0	0	0
-10.6557	-4.73588	0	0	0
-10.2611	-4.73588	0	0	0
-9.86641	-4.73588	0	0	0
-9.47175	-4.73588	0	0	0
-9.0771	-4.73588	0	0	0
-8.68244	-4.73588	0	0	0
-8.28778	-4.73588	0	0	0
-7.89313	-4.73588	0	0	0
-7.49847	-4.73588	0	0	0
-7.10381	-4.73588	0	0	0
-6.70916	-4.73588	0	0	0
-6.3145	-4.73588	0	0	0
-5.91985	-4.73588	0	0	0
-5.52519	-4.73588	0	0	0
-5.13053	-4.73588	0	0	0
-4.73588	-4.73588	0	0	0
-4.34122	-4.73588	0	0	0
-3.94656	-4.73588	0	0	0
-3.55191	-4.73588	0	0	0
-3.15725	-4.73588	0	0	0
-2.76259	-4.73588	0	0	0
-2.36794	-4.73588	0	0	0
-1.97328	-4.73588	0	0	0
-1.57863	-4.73588	0	0	0
-1.18397	-4.73588	0	0	0
-0.789313	-4.73588	0	0	0
-0.394656	-4.73588	0	0	0
0	-4.73588	0	0	0
0.394656	-4.73588	0	0	0
0.789313	-4.73588	0	0	0
1.18397	-4.73588	0	0	0
1.57863	-4.73588	0	0	0
1.97328	-4.73588	0	0	0
2.36794	-4.73588	-0.11806	5.43987e-07	0.11806
2.76259	-4.73588	0	-0.0001992	0.0001992
3.15725	-4.73588	0.118272	5.43987e-07	0.118272
3.55191	-4.73588	-12.2621	-1.16859e-05	12.2621
3.94656	-4.73588	0	0.000232902	0.000232902
4.34122	-4.73588	12.262	-1.16859e-05	12.262
4.73588	-4.73588	-0.00884083	-1.52531e-08	0.00884083
5.13053	-4.73588	0	0.00100065	0.00100065
5.52519	-4.73588	0.00882504	-1.52531e-08	0.00882504
5.91985	-4.73588	0	0	0
6.3145	-4.73588	-4.27502	2.9515e-05	4.27502
6.70916	-4.73588	0	-0.000170577	0.000170577
7.10381	-4.73588	6.5029	2.9515e-05	6.5029
7.49847	-4.73588	-4958.7	-1.76108e-08	4958.7
7.89313	-4.73588	0	-0.000191184	0.000191184
8.28778	-4.73588	4972.52	-1.76108e-08	4972.52
8.68244	-4.73588	-27635.1	2.01784e-08	27635.1
9.0771	-4.73588	0	6.6894e-05	6.6894e-05
9.47175	-4.73588	27632.7	2.01784e-08	27632.7
9.86641	-4.73588	-75.9474	-7.00809e-06	75.9474
10.2611	-4.73588	-3.88782e-08	0.000863711	0.000863711
10.6557	-4.73588	0.50459	-0.00126884	0.504591
11.0504	-4.73588	0.0395371	1.16747e-07	0.0395371
11.445	-4.73588	-3833.41	-1.03736e-08	3833.41
11.8397	-4.73588	0	-0.000210698	0.000210698
12.2343	-4.73588	3864.21	-1.03736e-08	3864.21
12.629	-4.73588	-61597.2	-2.85784e-09	61597.2
13.0237	-4.73588	0	-2.37814e-05	2.37814e-05
13.4183	-4.73588	123066	-5.89423e-09	123066
-13.4183	-4.34122	0	0	0
-13.0237	-4.34122	0	0	0
-12.629	-4.34122	0	0	0
-12.2343	-4.34122	0	0	0
-11.8397	-4.34122	0	0	0
-11.445	-4.34122	0	0	0
-11.0504	-4.34122	0	0	0
-10.6557	-4.34122	0	0	0
-10.2611	-4.34122	0	0	0
-9.86641	-4.34122	0	0	0
-9.47175	-4.34122	0	0	0
-9.0771	-4.34122	0	0	0
-8.68244	-4.34122	0	0	0
-8.28778	-4.34122	0	0	0
-7.89313	-4.34122	0	0	0
-7.49847	-4.34122	0	0	0
-7.10381	-4.34122	0	0	0
-6.70916	-4.34122	0	0	0
-6.3145	-4.34122	0	0	0
-5.91985	-4.34122	0	0	0
-5.52519	-4.34122	0	0	0
-5.13053	-4.34122	0	0	0
-4.73588	-4.34122	0	0	0
-4.34122	-4.34122	0	0	0
-3.94656	-4.34122	0	0	0
-3.55191	-4.34122	0	0	0
-3.15725	-4.34122	0	0	0
-2.76259	-4.34122	0	0	0
-2.36794	-4.34122	0	0	0
-1.97328	-4.34122	0	0	0
-1.57863	-4.34122	0	0	0
-1.18397	-4.34122	0	0	0
-0.789313	-4.34122	0	0	0
-0.394656	-4.34122	0	0	0
0	-4.34122	0	0	0
0.394656	-4.34122	0	0	0
0.789313	-4.34122	0	0	0
1.18397	-4.34122	0	0	0
1.57863	-4.34122	0	0	0
1.97328	-4.34122	0	0	0
2.36794	-4.34122	-0.268081	2.11995e-06	0.268081
2.76259	-4.34122	0	-0.000169049	0.000169049
3.15725	-4.34122	0.268296	2.11995e-06	0.268296
3.55191	-4.34122	-6.2918	-3.5885e-05	6.2918
3.94656	-4.34122	0	0.000320119	0.000320119
4.34122	-4.34122	6.29174	-3.5885e-05	6.29174
4.73588	-4.34122	-0.000598359	-3.01599e-11	0.000598359
5.13053	-4.34122	1.0583e-11	0.00128032	0.00128032
5.52519	-4.34122	0.000597878	-9.92769e-05	0.000606064
5.91985	-4.34122	0	0	0
6.3145	-4.34122	-5.97959	1.4171e-05	5.97959
6.70916	-4.34122	0	-0.000118965	0.000118965
7.10381	-4.34122	10.7863	1.4171e-05	10.7863
7.49847	-4.34122	-10071.9	-2.28509e-08	10071.9
7.89313	-4.34122	0	-0.00011696	0.00011696
8.28778	-4.34122	10081.2	-2.28509e-08	10081.2
8.68244	-4.34122	-18432	2.2211e-08	18432
9.0771	-4.34122	0	8.01264e-05	8.01264e-05
9.47175	-4.34122	18427	2.2211e-08	18427
9.86641	-4.34122	-21.0372	-5.35004e-05	21.0372
10.2611	-4.34122	-2.0725e-06	0.00102943	0.00102943
10.6557	-4.34122	0.0100192	-0.000879869	0.0100578
11.0504	-4.34122	0.554082	8.90977e-06	0.554082
11.445	-4.34122	-7963.9	-2.2562e-08	7963.9
11.8397	-4.34122	0	-0.000139019	0.000139019
12.2343	-4.34122	7994.49	-2.2562e-08	7994.49
12.629	-4.34122	-61166.2	5.02724e-09	61166.2
13.0237	-4.34122	0	4.12486e-05	4.12486e-05
13.4183	-4.34122	122201	1.03716e-08	122201
-13.4183	-3.94656	0	0	0
-13.0237	-3.94656	0	0	0
-12.629	-3.94656	0	0	0
-12.2343	-3.94656	0	0	0
-11.8397	-3.94656	0	0	0
-11.445	-3.94656	0	0	0
-11.0504	-3.94656	0	0	0
-10.6557	-3.94656	0	0	0
-10.2611	-3.94656	0	0	0
-9.86641	-3.94656	0	0	0
-9.47175	-3.94656	0	0	0
-9.0771	-3.94656	0	0	0
-8.68244	-3.94656	0	0	0
-8.28778	-3.94656	0	0	0
-7.89313	-3.94656	0	0	0
-7.49847	-3.94656	0	0	0
-7.10381	-3.94656	0	0	0
-6.70916	-3.94656	0	0	0
-6.3145	-3.94656	0	0	0
-5.91985	-3.94656	0	0	0
-5.52519	-3.94656	0	0	0
-5.13053	-3.94656	0	0	0
-4.73588	-3.94656	0	0	0
-4.34122	-3.94656	0	0	0
-3.94656	-3.94656	0	0	0
-3.55191	-3.94656	0	0	0
-3.15725	-3.94656	0	0	0
-2.76259	-3.94656	0	0	0
-2.36794	-3.94656	0	0	0
-1.97328	-3.94656	0	0	0
-1.57863	-3.94656	0	0	0
-1.18397	-3.94656	0	0	0
-0.789313	-3.94656	0	0	0
-0.394656	-3.94656	0	0	0
0	-3.94656	0	0	0
0.394656	-3.94656	0	0	0
0.789313	-3.94656	0	0	0
1.18397	-3.94656	0	0	0
1.57863	-3.94656	0	0	0
1.97328	-3.94656	0	0	0
2.36794	-3.94656	-0.504739	4.89628e-06	0.504739
2.76259	-3.94656	0	-0.000125222	0.000125222
3.15725	-3.94656	0.504881	4.89628e-06	0.504881
3.55191	-3.94656	-2.84945	-9.22306e-05	2.84945
3.94656	-3.94656	0	0.000401056	0.000401056
4.34122	-3.94656	2.84935	-9.22306e-05	2.84935
4.73588	-3.94656	0	0	0
5.13053	-3.94656	-9.92768e-05	0.000597878	0.000606064
5.52519	-3.94656	-2.37826e-11	-0.000477754	0.000477754
5.91985	-3.94656	9.93774e-05	-2.98303e-12	9.93774e-05
6.3145	-3.94656	-7.56391	1.31001e-05	7.56391
6.70916	-3.94656	0	-0.000146001	0.000146001
7.10381	-3.94656	15.7713	1.31001e-05	15.7713
7.49847	-3.94656	-16850.8	-1.87962e-08	16850.8
7.89313	-3.94656	0	-7.05952e-05	7.05952e-05
8.28778	-3.94656	16856.3	-1.87962e-08	16856.3
8.68244	-3.94656	-11030.8	2.33474e-08	11030.8
9.0771	-3.94656	0	0.000112228	0.000112228
9.47175	-3.94656	11022.4	2.33474e-08	11022.4
9.86641	-3.94656	-6.26907	-0.000264765	6.26907
10.2611	-3.94656	-0.000101189	0.00112172	0.00112628
10.6557	-3.94656	0.000220225	-0.000879741	0.000906887
11.0504	-3.94656	5.57775	0.000184029	5.57775
11.445	-3.94656	-14390.1	-2.37206e-08	14390.1
11.8397	-3.94656	0	-9.67281e-05	9.67281e-05
12.2343	-3.94656	14416.9	-2.37206e-08	14416.9
12.629	-3.94656	-53692.3	1.40806e-08	53692.3
13.0237	-3.94656	0	8.92213e-05	8.92213e-05
13.4183	-3.94656	107261	2.92266e-08	107261
-13.4183	-3.55191	0	0	0
-13.0237	-3.55191	0	0	0
-12.629	-3.55191	0	0	0
-12.2343	-3.55191	0	0	0
-11.8397	-3.55191	0	0	0
-11.445	-3.55191	0	0	0
-11.0504	-3.55191	0	0	0
-10.6557	-3.55191	0	0	0
-10.2611	-3.55191	0	0	0
-9.86641	-3.55191	0	0	0
-9.47175	-3.55191	0	0	0
-9.0771	-3.55191	0	0	0
-8.68244	-3.55191	0	0	0
-8.28778	-3.55191	0	0	0
-7.89313	-3.55191	0	0	0
-7.49847	-3.55191	0	0	0
-7.10381	-3.55191	0	0	0
-6.70916	-3.55191	0	0	0
-6.3145	-3.55191	0	0	0
-5.91985	-3.55191	0	0	0
-5.52519	-3.55191	0	0	0
-5.13053	-3.55191	0	0	0
-4.73588	-3.55191	0	0	0
-4.34122	-3.55191	0	0	0
-3.94656	-3.55191	0	0	0
-3.55191	-3.55191	0	0	0
-3.15725	-3.55191	0	0	0
-2.76259	-3.55191	0	0	0
-2.36794	-3.55191	0	0	0
-1.97328	-3.55191	0	0	0
-1.57863	-3.55191	0	0	0
-1.18397	-3.55191	0	0	0
-0.789313	-3.55191	0	0	0
-0.394656	-3.55191	0	0	0
0	-3.55191	0	0	0
0.394656	-3.55191	0	0	0
0.789313	-3.55191	0	0	0
1.18397	-3.55191	0	0	0
1.57863	-3.55191	0	0	0
1.97328	-3.55191	0	0	0
2.36794	-3.55191	-0.763448	5.67165e-06	0.763448
2.76259	-3.55191	0	-7.28404e-05	7.28404e-05
3.15725	-3.55191	0.763506	5.67165e-06	0.763506
3.55191	-3.55191	-0.913389	-4.76264e-05	0.913389
3.94656	-3.55191	0	0.000466108	0.000466108
4.34122	-3.55191	0.913331	-4.76264e-05	0.913331
4.73588	-3.55191	0	0	0
5.13053	-3.55191	-0.000945235	4.11062e-11	0.000945235
5.52519	-3.55191	0	-0.00039297	0.00039297
5.91985	-3.55191	0.000946751	4.11062e-11	0.000946751
6.3145	-3.55191	-11.1421	2.16402e-05	11.1421
6.70916	-3.55191	0	-0.000384895	0.000384895
7.10381	-3.55191	22.6939	2.16402e-05	22.6939
7.49847	-3.55191	-23347	-1.20358e-08	23347
7.89313	-3.55191	0	-4.03073e-05	4.03073e-05
8.28778	-3.55191	23349.9	-1.20358e-08	23349.9
8.68244	-3.55191	-5685.59	1.95524e-08	5685.59
9.0771	-3.55191	0	0.00017315	0.00017315
9.47175	-3.55191	5673.92	1.95524e-08	5673.92
9.86641	-3.55191	-0.565954	-1.63472e-05	0.565954
10.2611	-3.55191	-0.00459594	0.00111705	0.00472974
10.6557	-3.55191	4.4368e-06	-0.000827996	0.000828008
11.0504	-3.55191	18.3837	7.94404e-05	18.3837
11.445	-3.55191	-23132.7	-2.20802e-08	23132.7
11.8397	-3.55191	0	-7.40764e-05	7.40764e-05
12.2343	-3.55191	23153	-2.20802e-08	23153
12.629	-3.55191	-40703.1	2.15701e-08	40703.1
13.0237	-3.55191	0	8.35334e-05	8.35334e-05
13.4183	-3.55191	81300.1	4.55454e-08	81300.1
-13.4183	-3.15725	0	0	0
-13.0237	-3.15725	0	0	0
-12.629	-3.15725	0	0	0
-12.2343	-3.15725	0	0	0
-11.8397	-3.15725	0	0	0
-11.445	-3.15725	0	0	0
-11.0504	-3.15725	0	0	0
-10.6557	-3.15725	0	0	0
-10.2611	-3.15725	0	0	0
-9.86641	-3.15725	0	0	0
-9.47175	-3.15725	0	0	0
-9.0771	-3.15725	0	0	0
-8.68244	-3.15725	0	0	0
-8.28778	-3.15725	0	0	0
-7.89313	-3.15725	0	0	0
-7.49847	-3.15725	0	0	0
-7.10381	-3.15725	0	0	0
-6.70916	-3.15725	0	0	0
-6.3145	-3.15725	0	0	0
-5.91985	-3.15725	0	0	0
-5.52519	-3.15725	0	0	0
-5.13053	-3.15725	0	0	0
-4.73588	-3.15725	0	0	0
-4.34122	-3.15725	0	0	0
-3.94656	-3.15725	0	0	0
-3.55191	-3.15725	0	0	0
-3.15725	-3.15725	0	0	0
-2.76259	-3.15725	0	0	0
-2.36794	-3.15725	0	0	0
-1.97328	-3.15725	0	0	0
-1.57863	-3.15725	0	0	0
-1.18397	-3.15725	0	0	0
-0.789313	-3.15725	0	0	0
-0.394656	-3.15725	0	0	0
0	-3.15725	0	0	0
0.394656	-3.15725	0	0	0
0.789313	-3.15725	0	0	0
1.18397	-3.15725	0	0	0
1.57863	-3.15725	0	0	0
1.97328	-3.15725	0	0	0
2.36794	-3.15725	-0.915972	1.64733e-06	0.915972
2.76259	-3.15725	0	-1.60545e-05	1.60545e-05
3.15725	-3.15725	0.915987	1.64733e-06	0.915987
3.55191	-3.15725	-0.197785	-3.63832e-06	0.197785
3.94656	-3.15725	0	0.000508973	0.000508973
4.34122	-3.15725	0.19777	-3.63832e-06	0.19777
4.73588	-3.15725	0	0	0
5.13053	-3.15725	-0.00415335	9.47435e-10	0.00415335
5.52519	-3.15725	0	-0.000296697	0.000296697
5.91985	-3.15725	0.00417179	9.47435e-10	0.00417179
6.3145	-3.15725	-28.2262	1.20158e-05	28.2262
6.70916	-3.15725	0	-0.000623314	0.000623314
7.10381	-3.15725	41.875	1.20158e-05	41.875
7.49847	-3.15725	-27330.3	-4.7945e-09	27330.3
7.89313	-3.15725	0	-1.58822e-05	1.58822e-05
8.28778	-3.15725	27331.5	-4.7945e-09	27331.5
8.68244	-3.15725	-2430.91	-1.23615e-08	2430.91
9.0771	-3.15725	0	0.000283734	0.000283734
9.47175	-3.15725	2417.24	-1.23615e-08	2417.24
9.86641	-3.15725	-0.0332395	-1.40468e-07	0.0332395
10.2611	-3.15725	-0.239596	0.00131162	0.2396
10.6557	-3.15725	8.02822e-08	-0.000736181	0.000736181
11.0504	-3.15725	46.3878	1.3443e-05	46.3878
11.445	-3.15725	-33501.9	-1.92208e-08	33501.9
11.8397	-3.15725	0	-6.71819e-05	6.71819e-05
12.2343	-3.15725	33515.4	-1.92208e-08	33515.4
12.629	-3.15725	-27152.2	2.35919e-08	27152.2
13.0237	-3.15725	0	6.38381e-05	6.38381e-05
13.4183	-3.15725	54215.1	5.1789e-08	54215.1
-13.4183	-2.76259	0	0	0
-13.0237	-2.76259	0	0	0
-12.629	-2.76259	0	0	0
-12.2343	-2.76259	0	0	0
-11.8397	-2.76259	0	0	0
-11.445	-2.76259	0	0	0
-11.0504	-2.76259	0	0	0
-10.6557	-2.76259	0	0	0
-10.2611	-2.76259	0	0	0
-9.86641	-2.76259	0	0	0
-9.47175	-2.76259	0	0	0
-9.0771	-2.76259	0	0	0
-8.68244	-2.76259	0	0	0
-8.28778	-2.76259	0	0	0
-7.89313	-2.76259	0	0	0
-7.49847	-2.76259	0	0	0
-7.10381	-2.76259	0	0	0
-6.70916	-2.76259	0	0	0
-6.3145	-2.76259	0	0	0
-5.91985	-2.76259	0	0	0
-5.52519	-2.76259	0	0	0
-5.13053	-2.76259	0	0	0
-4.73588	-2.76259	0	0	0
-4.34122	-2.76259	0	0	0
-3.94656	-2.76259	0	0	0
-3.55191	-2.76259	0	0	0
-3.15725	-2.76259	0	0	0
-2.76259	-2.76259	0	0	0
-2.36794	-2.76259	0	0	0
-1.97328	-2.76259	0	0	0
-1.57863	-2.76259	0	0	0
-1.18397	-2.76259	0	0	0
-0.789313	-2.76259	0	0	0
-0.394656	-2.76259	0	0	0
0	-2.76259	0	0	0
0.394656	-2.76259	0	0	0
0.789313	-2.76259	0	0	0
1.18397	-2.76259	0	0	0
1.57863	-2.76259	0	-0.000128007	0.000128007
1.97328	-2.76259	0	0	0
2.36794	-2.76259	-0.869404	-4.02319e-06	0.869404
